RatID,DOB,Sex,Origin,Batch,DATE,AgeInDays,MeasuredBy,OD1,OD2,OD3,OS1,OS2,OS3,Note
00077E7802,2016-04-25,F,MCW,7,2016-09-29,157,TW,13,13,15,14,15,15,preg
00077EB3D5,2016-04-17,M,MCW,7,2016-09-29,165,TW,17,8,16,18,17,17,
00077E75F2,2016-04-17,F,MCW,7,2016-09-29,165,TW,20,22,22,18,17,17,preg
00077E8173,2016-04-25,M,MCW,7,2016-09-29,157,TW,19,19,19,13,11,13,
00077E84DC,2016-04-26,F,MCW,7,2016-09-29,156,TW,12,13,12,14,14,15,preg?
00077E8211,2016-04-18,M,MCW,7,2016-09-29,164,TW,13,13,12,18,18,20,
00078A02C4,2016-08-01,M,UTHSC,6,2016-10-05,65,TW,20,22,22,17,18,18,
00078A0133,2016-08-01,M,UTHSC,6,2016-10-05,65,TW,16,18,17,16,18,17,
00077E7877,2016-04-24,M,MCW,7,2016-10-05,164,TW,25,26,25,26,29,28,
00077E783D,2016-04-17,F,MCW,7,2016-10-05,171,TW,22,20,20,20,18,19,
00077E7581,2016-04-17,M,MCW,7,2016-10-13,179,TW,28,30,31,29,29,26,
00077E81CF,2016-04-26,M,MCW,7,2016-10-13,170,TW,14,14,17,13,13,14,
00077E847E,2016-04-23,M,MCW,7,2016-10-13,173,TW,15,16,17,20,19,18,
00077E81F8,2016-04-26,M,MCW,7,2016-10-13,170,TW,14,16,14,14,14,12,
00078A021F,2016-08-10,F,UTHSC,7,2016-10-17,68,TW,14,12,13,10,11,11,
00078A0051,2016-08-10,F,UTHSC,7,2016-10-17,68,TW,14,14,12,16,20,17,XF
00078A19F5,2016-08-10,F,UTHSC,7,2016-10-17,68,TW,14,17,18,16,15,14,XF
00078A176B,2016-08-10,M,UTHSC,7,2016-10-17,68,TW,13,12,12,12,10,10,GS
00078A01DC,2016-08-10,M,UTHSC,7,2016-10-17,68,TW,13,12,11,11,12,12,GS
00078A0070,2016-08-10,M,UTHSC,7,2016-10-17,68,TW,19,20,18,13,14,13,
00078A17EA,2016-08-10,M,UTHSC,7,2016-10-17,68,TW,11,11,11,10,10,12,
00077E77D5,2016-04-18,M,MCW,7,2016-10-18,183,TW,27,27,26,23,24,25,
00077E768B,2016-04-26,M,MCW,7,2016-10-21,178,TW,14,15,15,13,12,14,
00077E788E,2016-04-25,F,MCW,7,2016-10-21,179,TW,14,14,16,14,13,13,
00077E77CF,2016-04-18,M,MCW,7,2016-10-21,186,TW,24,22,22,18,20,18,
00077E8114,2016-04-18,F,MCW,7,2016-10-21,186,TW,26,26,27,19,19,19,
00077E7698,2016-04-18,F,MCW,7,2016-10-21,186,TW,20,22,20,18,19,19,
00077E7BFC,2016-04-25,F,MCW,7,2016-10-21,179,TW,25,24,23,19,18,16,pregnant
00078A1A4D,2016-08-12,F,UTHSC,7,2016-10-21,70,TW,21,21,22,17,18,17,
00078A1878,2016-08-12,F,UTHSC,7,2016-10-21,70,TW,11,11,11,11,10,10,
00078A0025,2016-08-10,M,UTHSC,7,2016-10-21,72,TW,19,19,18,16,15,14,
00078A0196,2016-08-10,F,UTHSC,7,2016-10-21,72,TW,14,15,14,14,15,15,
00078A00A2,2016-08-10,F,UTHSC,7,2016-10-21,72,TW,14,15,13,13,12,13,
00078A022A,2016-08-10,F,UTHSC,7,2016-10-24,75,TW,16,17,16,12,13,14,
00078A1A25,2016-08-10,F,UTHSC,7,2016-10-24,75,TW,10,10,10,10,9,10,
000789FFD1,2016-08-10,F,UTHSC,7,2016-10-24,75,TW,12,14,13,10,10,13,
00078A19EB,2016-08-12,M,UTHSC,7,2016-10-24,73,TW,19,18,19,19,18,17,
00078A015E,2016-08-10,M,UTHSC,7,2016-11-01,83,TW,14,14,14,14,14,15,
00078A1A09,2016-08-12,M,UTHSC,7,2016-11-01,81,TW,16,17,17,16,16,18,
00078A1856,2016-08-10,M,UTHSC,7,2016-11-01,83,TW,20,23,23,17,16,18,
00078A1756,2016-08-26,M,UTHSC,7,2016-11-02,68,TW,11,12,11,10,10,10,
000789FFBC,2016-08-24,M,UTHSC,7,2016-11-02,70,TW,16,15,15,13,14,13,
00078A0257,2016-08-26,M,UTHSC,7,2016-11-02,68,TW,14,13,13,13,13,12,
00078A0103,2016-08-24,M,UTHSC,7,2016-11-02,70,TW,16,16,15,12,11,13,
00078A18EA,2016-08-24,F,UTHSC,7,2016-11-02,70,TW,19,18,20,16,17,16,
000789FFC3,2016-08-10,F,UTHSC,7,2016-11-02,84,TW,19,18,18,15,16,15,
00077E97AC,2016-06-09,M,MCW,7,2016-11-10,154,TW,19,19,22,17,17,18,
00077E8175,2016-06-13,M,MCW,7,2016-11-10,150,TW,30,29,27,33,32,34,
00078A0124,2016-09-09,F,UTHSC,7,2016-11-10,62,TW,13,14,13,12,12,10,
00078A0283,2016-09-09,F,UTHSC,7,2016-11-10,62,TW,13,14,15,13,13,12,
00078A02BC,2016-08-26,F,UTHSC,7,2016-11-15,81,TW,13,15,14,10,9,12,
00078A1912,2016-08-10,F,UTHSC,7,2016-11-15,97,TW,12,11,10,10,12,10,
00078A0259,2016-09-04,F,UTHSC,7,2016-11-15,72,TW,15,14,15,11,11,12,
00078A19CE,2016-09-04,F,UTHSC,7,2016-11-15,72,TW,11,12,13,14,16,14,
00078A173D,2016-09-06,F,UTHSC,7,2016-11-15,70,TW,12,11,13,10,9,10,
0007929A03,2016-09-08,F,UTHSC,7,2016-11-15,68,TW,15,15,14,14,15,14,
00078A1890,2016-09-08,F,UTHSC,7,2016-11-15,68,TW,20,19,20,18,18,17,
0007929AA6,2016-09-08,F,UTHSC,7,2016-11-15,68,TW,13,12,12,11,12,11,
00078A01B1,2016-09-09,M,UTHSC,7,2016-11-15,67,TW,13,14,13,10,13,12,
000789FFCD,2016-09-09,M,UTHSC,7,2016-11-15,67,TW,15,14,14,18,20,19,
00078A182D,2016-09-04,M,UTHSC,7,2016-11-15,72,TW,13,14,17,12,12,12,
00078A003B,2016-09-04,M,UTHSC,7,2016-11-15,72,TW,14,14,14,11,12,12,
000792A238,2016-09-17,M,UTHSC,7,2016-12-09,83,TW,22,19,19,19,21,20,
000792A1E5,2016-09-17,M,UTHSC,7,2016-12-09,83,TW,22,22,24,21,19,22,
00078A193F,2016-09-06,F,UTHSC,7,2016-12-09,94,TW,18,18,17,14,15,15,
00078A00D7,2016-09-08,F,UTHSC,7,2016-12-09,92,TW,16,16,17,16,18,20,
0007929AE3,2016-09-21,M,UTHSC,7,2016-12-09,79,TW,20,19,20,17,17,16,
00079299DB,2016-09-21,M,UTHSC,7,2016-12-09,79,TW,16,18,17,16,16,16,
000792A1B9,2016-09-21,F,UTHSC,7,2016-12-09,79,TW,18,19,20,14,14,16,
0007929A71,2016-09-21,F,UTHSC,7,2016-12-09,79,TW,12,11,12,13,14,11,
0007929B1A,2016-09-21,F,UTHSC,7,2016-12-09,79,TW,20,19,19,24,24,25,
0007929B26,2016-09-21,F,UTHSC,7,2016-12-09,79,TW,16,16,17,17,16,17,
00078A014F,2016-09-06,M,UTHSC,7,2016-12-09,94,TW,24,25,25,22,24,21,
00078A19C1,2016-09-06,M,UTHSC,7,2016-12-09,94,TW,16,15,15,14,15,15,
00078A1788,2016-09-06,M,UTHSC,7,2016-12-09,94,TW,22,23,23,22,23,22,
000792A429,2016-09-21,M,UTHSC,7,2016-12-09,79,TW,12,13,13,10,11,11,
0007929999,2016-09-21,M,UTHSC,7,2016-12-09,79,TW,18,19,18,19,18,19,
00079FA45E,2016-09-21,M,UTHSC,7,2016-12-09,79,TW,13,12,12,14,14,12,
0007929A6B,2016-09-21,M,UTHSC,7,2016-12-09,79,TW,17,16,16,14,15,15,
0007929A28,2016-09-22,F,UTHSC,7,2016-12-09,78,TW,18,18,17,15,14,16,
00079299E3,2016-09-22,F,UTHSC,7,2016-12-09,78,TW,15,17,15,14,13,15,
0007899882,2016-09-17,F,UTHSC,7,2016-12-09,83,TW,20,20,22,22,21,22,
0007929AE7,2016-09-17,F,UTHSC,7,2016-12-09,83,TW,15,14,14,13,13,15,
0007929A46,2016-09-17,F,UTHSC,7,2016-12-09,83,TW,14,15,14,13,14,13,
0007929B2E,2016-09-17,F,UTHSC,7,2016-12-09,83,TW,17,18,19,14,14,16,
000792A3BC,2016-09-21,F,UTHSC,7,2016-12-13,83,TW,23,23,23,18,17,19,
0007929BC6,2016-09-22,M,UTHSC,7,2016-12-13,82,TW,11,10,10,10,10,9,
0007929B19,2016-09-22,M,UTHSC,7,2016-12-13,82,TW,10,11,10,10,11,11,
00078A00C0,2016-10-13,F,UTHSC,8,2016-12-13,61,TW,14,13,13,10,9,10,
00078A02E3,2016-10-13,F,UTHSC,8,2016-12-13,61,TW,12,12,13,9,10,10,
00078A176C,2016-10-13,M,UTHSC,8,2016-12-13,61,TW,12,11,12,14,13,13,
0007929ADC,2016-10-13,M,UTHSC,8,2016-12-13,61,TW,12,13,13,13,13,14,
00078A181A,2016-10-13,F,UTHSC,8,2016-12-14,62,TW,10,10,10,10,10,10,
0007929C36,2016-10-13,F,UTHSC,8,2016-12-14,62,TW,14,16,16,14,14,13,
00077E7BC0,2016-06-19,M,MCW,7,2016-12-14,178,TW,22,23,23,20,20,19,
00077E7727,2016-04-23,M,MCW,7,2016-12-14,235,TW,29,29,28,22,22,21,
00077E9AFD,2016-06-12,M,MCW,8,2016-12-20,191,TW,10,12,12,18,17,19,
00077E8CF8,2016-06-13,F,MCW,8,2016-12-20,190,TW,22,21,23,20,15,20,pregant
00077E81FC,2016-06-10,M,MCW,8,2016-12-20,193,TW,30,30,31,23,23,27,
00077E823B,2016-06-14,F,MCW,8,2016-12-20,189,TW,27,29,30,24,25,25,pregant
00077E75C6,2016-06-16,F,MCW,8,2016-12-20,187,TW,25,23,24,20,19,21,pregant
00077E831C,2016-06-11,M,MCW,8,2016-12-20,192,TW,23,22,22,25,23,22,
00077E9A28,2016-06-13,F,MCW,8,2016-12-20,190,TW,26,30,30,19,22,21,
00077E7891,2016-04-19,F,MCW,8,2016-12-20,245,TW,25,25,23,19,21,21,
00077E7873,2016-06-16,M,MCW,8,2017-01-04,202,TW,31,32,30,30,28,29,
00077E98B3,2016-06-11,F,MCW,8,2017-01-04,207,TW,16,15,15,21,22,23,pregant
00077E789A,2016-06-19,M,MCW,8,2017-01-04,199,TW,29,30,30,26,27,26,
00077E7841,2016-06-16,F,MCW,8,2017-01-04,202,TW,18,17,19,17,18,18,pregant
00077E839C,2016-06-16,M,MCW,8,2017-01-04,202,TW,23,23,25,27,24,26,
00077E7827,2016-06-17,F,MCW,8,2017-01-04,201,TW,28,28,28,21,23,20,pregant
00077E83E1,2016-06-16,M,MCW,8,2017-01-04,202,TW,32,33,33,32,31,32,
00077E7DB3,2016-06-11,F,MCW,8,2017-01-04,207,TW,11,11,11,11,11,13,pregant?
00077E78CB,2016-06-16,M,MCW,8,2017-01-04,202,TW,32,32,34,24,24,26,
00077E78B8,2016-06-19,F,MCW,8,2017-01-04,199,TW,21,21,25,17,17,19,pregant
00077E7844,2016-06-09,M,MCW,8,2017-01-04,209,TW,32,32,30,26,25,24,
00077E82DB,2016-06-16,F,MCW,8,2017-01-04,202,TW,27,25,24,22,22,22,pregant?
00077E768B,2016-04-26,M,MCW,8,2017-01-12,261,TW,30,30,31,21,22,21,
00077E788E,2016-04-25,F,MCW,8,2017-01-12,262,TW,19,22,17,17,15,15,
00077E7AC3,2016-06-10,M,MCW,8,2017-01-12,216,TW,25,25,25,20,19,17,
00077E7710,2016-06-10,F,MCW,8,2017-01-12,216,TW,12,13,14,9,9,9,
00077E8136,2016-06-14,M,MCW,8,2017-01-12,212,TW,19,17,20,16,18,15,
00077E9173,2016-06-16,F,MCW,8,2017-01-12,210,TW,16,16,16,12,12,13,
00077E9B94,2016-06-11,M,MCW,8,2017-01-12,215,TW,24,24,22,20,23,24,
00077E795C,2016-06-10,F,MCW,8,2017-01-12,216,TW,18,18,18,20,19,21,
00077E7899,2016-06-14,M,MCW,8,2017-01-12,212,TW,31,31,30,28,30,30,
00077E771D,2016-06-16,F,MCW,8,2017-01-12,210,TW,27,25,28,27,26,26,
00077E9274,2016-04-16,M,MCW,8,2017-01-12,271,TW,20,20,20,15,15,16,
00077E7AB0,2016-04-23,F,MCW,8,2017-01-12,264,TW,18,18,20,17,18,18,
00078A18D9,2016-11-24,F,UTHSC,8,2017-01-26,63,TW,17,16,16,12,13,12,
00078A17B6,2016-11-24,F,UTHSC,8,2017-01-26,63,TW,16,17,18,13,13,11,
00077E98DF,2016-06-13,M,MCW,8,2017-01-26,227,TW,19,23,23,16,16,15,
00077E7C31,2016-06-19,F,MCW,8,2017-01-26,221,TW,21,20,18,18,19,21,nursing
00077E8C73,2016-06-10,M,MCW,8,2017-01-26,230,TW,28,27,26,21,22,23,
00077E9885,2016-06-18,F,MCW,8,2017-01-26,222,TW,16,16,19,14,15,16,pregant
00079FEF58,2017-02-06,M,UTHSC,8,2017-04-21,74,TW,18,19,18,17,17,19,
000789973B,2017-02-06,M,UTHSC,8,2017-04-21,74,TW,16,17,18,13,13,14,
000789983C,2017-02-08,M,UTHSC,8,2017-04-21,72,TW,14,13,15,21,21,22,
00079FFEA7,2017-02-08,F,UTHSC,8,2017-04-21,72,TW,16,16,17,12,12,13,
000792A5ED,2017-02-08,F,UTHSC,8,2017-04-28,79,TW,10,12,13,13,14,13,
00077E92D6,2016-10-16,M,MCW,9,2017-04-28,194,TW,23,24,25,25,26,25,
00077E8D6E,2016-10-16,F,MCW,9,2017-04-28,194,TW,12,12,11,17,18,17,
00077E8195,2016-10-11,M,MCW,9,2017-04-28,199,TW,15,15,16,16,17,16,
00077E8F2D,2016-10-10,F,MCW,9,2017-04-28,200,TW,17,16,16,18,19,18,pegnant?
00077E9310,2016-10-11,M,MCW,9,2017-05-04,205,TW,17,18,17,19,19,20,
00077E9CEC,2016-10-09,F,MCW,9,2017-05-04,207,TW,21,20,20,22,22,22,
00077E9C82,2016-10-08,M,MCW,9,2017-05-04,208,TW,16,15,15,18,17,18,
00077E93C7,2016-10-16,F,MCW,9,2017-05-04,200,TW,10,10,10,10,10,10,
00077E9CA3,2016-10-18,M,MCW,9,2017-05-04,198,TW,21,21,21,15,16,17,
00077E91AB,2016-10-18,F,MCW,9,2017-05-04,198,TW,16,17,16,19,18,18,
0007A022BB,2017-02-27,M,UTHSC,9,2017-05-05,67,TW,20,20,19,18,18,17,
0007A3ACCC,2017-02-27,M,UTHSC,9,2017-05-05,67,TW,11,11,11,12,11,11,
0007A3C506,2017-02-27,M,UTHSC,9,2017-05-05,67,TW,14,13,13,13,13,14,
0007899892,2017-02-27,M,UTHSC,9,2017-05-05,67,TW,13,13,12,11,11,11,
000792A65E,2017-02-26,F,UTHSC,9,2017-05-05,68,TW,11,11,12,12,12,13,
0007A3FB13,2017-02-26,F,UTHSC,9,2017-05-05,68,TW,10,10,12,13,13,13,
000792A748,2017-03-10,M,UTHSC,9,2017-05-09,60,TW,12,12,14,13,13,13,
000792A7D9,2017-03-10,M,UTHSC,9,2017-05-09,60,TW,13,13,13,13,13,13,
0007A3BF09,2017-03-10,F,UTHSC,9,2017-05-09,60,TW,11,11,11,12,12,12,
000792A5F9,2017-02-27,F,UTHSC,9,2017-05-09,71,TW,14,14,14,13,13,13,
000789966C,2017-02-27,F,UTHSC,9,2017-05-09,71,TW,12,12,13,13,12,11,
0007A3C33B,2017-02-27,F,UTHSC,9,2017-05-11,73,TW,14,13,14,14,13,15,
0007A3C658,2017-02-27,F,UTHSC,9,2017-05-11,73,TW,10,10,12,12,10,10,
0007A0059F,2017-03-10,F,UTHSC,9,2017-05-11,62,TW,11,10,10,9,10,10,
00077E8DEE,2016-12-25,M,MCW,10,2017-05-17,143,TW,16,16,16,10,11,12,
00077E91EE,2017-01-03,F,MCW,10,2017-05-17,134,TW,10,11,12,10,10,10,pegnant?
00077E93DC,2016-10-17,M,MCW,10,2017-05-17,212,TW,13,14,13,14,13,12,
00077E93FA,2016-10-09,F,MCW,10,2017-05-17,220,TW,11,11,12,9,9,10,pegnant
00077E933E,2016-10-09,M,MCW,10,2017-05-17,220,TW,20,20,20,16,16,16,
00077E8D8D,2016-10-16,F,MCW,10,2017-05-17,213,TW,10,10,10,10,10,11,pegnant
00077E8AD5,2016-12-27,M,MCW,10,2017-05-17,141,TW,10,10,11,10,10,10,
00077E90A0,2016-12-28,F,MCW,10,2017-05-17,140,TW,17,16,15,16,17,16,
00077E8EF5,2016-12-26,M,MCW,10,2017-05-17,142,TW,13,13,13,13,13,13,
00077E9355,2016-12-29,F,MCW,10,2017-05-17,139,TW,10,10,9,10,10,11,
00077E9EB2,2016-10-16,M,MCW,9,2017-05-17,213,TW,14,14,14,12,12,12,
00077E94A6,2016-10-08,F,MCW,9,2017-05-17,221,TW,13,13,13,12,12,12,
00077E9D85,2016-10-16,M,MCW,9,2017-05-17,213,TW,13,13,14,10,10,11,
00077E93DF,2016-10-11,F,MCW,9,2017-05-17,218,TW,10,10,10,10,10,9,
000792A6B3,2017-03-13,F,UTHSC,9,2017-05-17,65,TW,10,10,10,10,10,10,
0007A3FF90,2017-03-13,F,UTHSC,9,2017-05-17,65,TW,10,10,10,10,10,10,
0007A0153B,2017-03-13,F,UTHSC,9,2017-05-17,65,TW,10,10,9,10,10,10,
00078996D4,2017-03-13,F,UTHSC,9,2017-05-17,65,TW,9,8,9,10,9,9,
00079FE64A,2017-03-13,M,UTHSC,9,2017-05-17,65,TW,11,10,10,10,10,10,
000792A695,2017-03-13,M,UTHSC,9,2017-05-17,65,TW,9,9,9,9,8,9,
0007899931,2017-03-13,M,UTHSC,9,2017-05-17,65,TW,10,9,9,9,9,9,
000789996D,2017-03-13,M,UTHSC,9,2017-05-17,65,TW,10,10,10,10,10,10,
00077E8D97,2016-10-10,M,MCW,9,2017-06-07,240,TW,18,18,18,16,17,16,
00077E8EF1,2016-10-11,F,MCW,9,2017-06-07,239,TW,15,15,14,16,17,17,
00077E8FFC,2016-10-08,M,MCW,9,2017-06-07,242,TW,15,15,17,17,17,16,
00077E9490,2016-10-17,F,MCW,9,2017-06-07,233,TW,16,15,14,16,16,17,
00077E941B,2016-12-27,M,MCW,10,2017-06-07,162,TW,14,16,16,15,13,14,
00077E89F4,2016-12-25,F,MCW,10,2017-06-07,164,TW,11,10,11,15,15,14,
00077E97EF,2016-10-09,M,MCW,9,2017-06-07,241,TW,15,15,14,16,17,16,
00077E8C8B,2016-10-10,F,MCW,9,2017-06-07,240,TW,15,15,14,13,13,14,
000792A68D,2017-04-10,F,UTHSC,9,2017-06-07,58,TW,13,12,11,12,12,13,
000792A671,2017-04-10,F,UTHSC,9,2017-06-07,58,TW,15,15,15,14,14,14,
0007A3A3FA,2017-04-11,M,UTHSC,9,2017-06-13,63,TW,11,10,10,10,10,10,
0007A3BC42,2017-04-11,M,UTHSC,9,2017-06-13,63,TW,10,10,10,9,9,10,
000789985B,2017-04-11,M,UTHSC,9,2017-06-13,63,TW,10,10,10,10,10,9,
00078995F3,2017-04-11,F,UTHSC,9,2017-06-13,63,TW,10,10,9,9,9,10,
0007A3899E,2017-04-11,F,UTHSC,9,2017-06-13,63,TW,10,10,10,10,10,8,
00079FF5E6,2017-04-11,F,UTHSC,9,2017-06-13,63,TW,10,10,9,10,10,10,
000792A6B0,2017-04-06,M,UTHSC,9,2017-06-13,68,TW,10,10,10,10,10,10,
00078997CE,2017-04-06,M,UTHSC,9,2017-06-13,68,TW,10,9,9,10,10,10,
0007A3AD7B,2017-04-06,F,UTHSC,9,2017-06-13,68,TW,11,11,11,10,10,9,
00078998EE,2017-04-06,F,UTHSC,9,2017-06-13,68,TW,10,11,10,10,10,10,
00079FB1E3,2017-04-07,M,UTHSC,9,2017-06-13,67,TW,10,10,10,10,10,9,
00079FD208,2017-04-10,M,UTHSC,9,2017-06-13,64,TW,9,9,8,10,10,10,
0007A3EB93,2017-04-10,M,UTHSC,9,2017-06-13,64,TW,10,10,10,10,10,10,
00079FEFCA,2017-04-11,F,UTHSC,9,2017-06-15,65,TW,10,11,11,10,10,10,
0007899685,2017-04-07,M,UTHSC,9,2017-06-15,69,TW,10,11,11,11,11,12,
00077E8F49,2016-12-26,M,MCW,10,2017-06-15,171,TW,14,15,14,15,16,17,
00077E9CF4,2017-01-04,F,MCW,10,2017-06-15,162,TW,11,10,11,10,10,11,
00077E93F7,2017-01-03,M,MCW,10,2017-06-15,163,TW,15,15,16,13,13,14,
00077E840E,2017-01-03,F,MCW,10,2017-06-15,163,TW,18,19,19,18,18,19,
00079299BC,2017-04-23,F,UTHSC,9,2017-06-19,57,TW,11,11,12,11,11,10,
0007A3970D,2017-04-23,F,UTHSC,9,2017-06-19,57,TW,13,14,14,11,12,12,
00079299A5,2017-04-23,M,UTHSC,9,2017-06-19,57,TW,10,10,10,10,11,11,
000792A759,2017-04-07,F,UTHSC,9,2017-06-19,73,TW,11,11,11,11,10,10,
00078998D6,2017-04-07,F,UTHSC,9,2017-06-19,73,TW,10,10,10,10,10,9,
0007A390C3,2017-04-23,F,UTHSC,9,2017-06-19,57,TW,10,10,11,10,10,10,
000792A320,2017-04-23,F,UTHSC,9,2017-06-19,57,TW,10,11,10,10,10,9,
000789978C,2017-04-23,F,UTHSC,9,2017-06-19,57,TW,9,10,10,9,9,10,
0007929A42,2017-04-24,M,UTHSC,9,2017-06-22,59,TW,10,10,10,10,10,10,
0007929BC7,2017-04-24,M,UTHSC,9,2017-06-22,59,TW,10,10,10,9,9,9,
0007A3FE7D,2017-04-22,M,UTHSC,10,2017-06-22,61,TW,10,10,10,10,10,10,
00078995E6,2017-04-22,M,UTHSC,10,2017-06-22,61,TW,13,13,13,10,10,10,
00079F5FFE,2017-04-23,M,UTHSC,9,2017-06-22,60,TW,10,10,10,10,10,10,
0007A3CF5A,2017-04-23,M,UTHSC,9,2017-06-22,60,TW,10,11,10,11,11,11,
0007A3A93D,2017-04-23,M,UTHSC,9,2017-06-22,60,TW,10,10,11,11,11,11,
0007929994,2017-04-23,M,UTHSC,9,2017-06-22,60,TW,10,10,11,10,10,10,
0007A3A171,2017-04-23,M,UTHSC,10,2017-06-22,60,TW,11,11,10,10,10,11,
0007929885,2017-04-24,F,UTHSC,9,2017-06-22,59,TW,10,10,10,9,10,10,
00078997DA,2017-04-24,F,UTHSC,9,2017-06-22,59,TW,9,9,9,10,10,10,
00078996E4,2017-04-11,M,UTHSC,9,2017-06-22,72,TW,10,10,10,10,11,10,
000792991F,2017-04-23,M,UTHSC,9,2017-06-22,60,TW,10,10,10,10,11,11,
0007A017AB,2017-04-23,F,UTHSC,10,2017-06-22,60,TW,10,10,11,10,10,10,
0007A00716,2017-04-22,F,UTHSC,10,2017-06-22,61,TW,10,10,10,10,10,10,
0007A3B78E,2017-04-22,F,UTHSC,10,2017-06-22,61,TW,11,11,11,10,10,10,
0007A3F7BD,2017-04-23,F,UTHSC,10,2017-06-22,60,TW,10,11,10,10,10,10,
00077E8A7D,2016-12-27,M,MCW,10,2017-06-27,182,TW,11,11,10,10,10,9,
00077E919B,2017-01-03,F,MCW,10,2017-06-27,175,TW,10,11,11,10,10,10,nursing
00077E9475,2016-12-26,M,MCW,10,2017-06-27,183,TW,11,11,10,11,11,10,
00077E8C2E,2017-01-03,F,MCW,10,2017-06-27,175,TW,9,10,10,10,10,10,nursing
00077E9165,2017-01-03,M,MCW,10,2017-06-27,175,TW,10,11,12,10,10,11,
00077E9720,2017-01-04,F,MCW,10,2017-06-27,174,TW,26,26,26,26,26,26,nursing
00077E8481,2017-01-03,M,MCW,10,2017-06-27,175,TW,11,12,11,10,10,11,
00077E828B,2017-01-02,F,MCW,10,2017-06-27,176,TW,11,12,12,11,10,11,nursing
000792A1CF,2017-04-25,M,UTHSC,10,2017-06-29,65,TW,14,14,14,10,10,10,
00079299F6,2017-04-25,M,UTHSC,10,2017-06-29,65,TW,16,16,16,15,15,15,
0007929913,2017-04-25,M,UTHSC,10,2017-06-29,65,TW,13,13,14,10,11,12,
000792A3A6,2017-04-25,F,UTHSC,10,2017-07-03,69,TW,10,10,11,10,10,11,
0007A3BF19,2017-04-23,F,UTHSC,9,2017-07-03,71,TW,12,13,12,10,10,11,
000792A3EF,2017-04-25,F,UTHSC,10,2017-07-03,69,TW,12,12,11,11,10,11,
0007899825,2017-05-01,F,UTHSC,9,2017-07-11,71,TW,10,10,10,11,10,10,
000792A2AE,2017-05-01,F,UTHSC,9,2017-07-11,71,TW,9,10,10,11,11,11,
000792A322,2017-05-01,M,UTHSC,9,2017-07-11,71,TW,10,11,10,8,9,9,
00079298D9,2017-05-01,M,UTHSC,9,2017-07-11,71,TW,11,11,12,12,12,12,
000792A157,2017-04-24,F,UTHSC,9,2017-07-11,78,TW,13,14,13,13,13,13,
0007929B87,2017-04-24,F,UTHSC,9,2017-07-11,78,TW,10,10,11,11,11,11,
00077E9686,2016-10-16,M,MCW,9,2017-07-11,268,TW,20,20,21,19,19,20,
00077E9444,2016-10-11,F,MCW,9,2017-07-11,273,TW,12,13,13,12,12,12,
00077E8BE6,2016-10-11,M,MCW,9,2017-07-11,273,TW,19,19,19,18,19,17,
00077E942A,2016-10-15,M,MCW,9,2017-07-11,269,TW,19,19,19,19,19,20,
00077E9E57,2016-10-11,F,MCW,9,2017-07-11,273,TW,14,13,15,15,15,15,PREGNANT?
00077E88E7,2016-12-25,M,MCW,10,2017-07-11,198,TW,19,19,20,19,18,20,
00077E9312,2017-01-03,F,MCW,10,2017-07-11,189,TW,11,10,11,10,10,10,PREGNANT
00077E9C70,2017-01-03,M,MCW,10,2017-07-11,189,TW,10,10,10,10,10,11,
00077E8C8E,2016-12-27,F,MCW,10,2017-07-11,196,TW,10,10,9,9,10,10,PREGNANT?
00077E8C9A,2017-01-02,M,MCW,10,2017-07-11,190,TW,13,13,13,14,12,14,
00077E8E5F,2017-01-03,F,MCW,10,2017-07-11,189,TW,15,16,17,16,17,17,
0007929B04,2017-05-16,M,UTHSC,10,2017-07-17,62,TW,13,12,13,13,12,13,
00079FFBB4,2017-05-17,M,UTHSC,9,2017-07-17,61,TW,10,10,10,10,10,10,
000792A35C,2017-05-16,M,UTHSC,10,2017-07-17,62,TW,12,12,12,11,11,11,
0007A3A1F9,2017-05-17,M,UTHSC,9,2017-07-17,61,TW,11,10,11,11,10,10,
000792A18D,2017-05-17,F,UTHSC,9,2017-07-17,61,TW,11,10,10,10,11,10,
000792A2BB,2017-05-16,F,UTHSC,10,2017-07-17,62,TW,10,11,10,11,10,11,
0007929C3E,2017-05-17,F,UTHSC,9,2017-07-17,61,TW,11,10,10,11,10,10,
000792A366,2017-05-16,F,UTHSC,10,2017-07-17,62,TW,11,11,10,10,10,11,
00079298D6,2017-04-24,M,UTHSC,9,2017-07-17,84,TW,10,9,10,10,11,10,
000792A2DC,2017-04-24,M,UTHSC,9,2017-07-17,84,TW,11,11,11,9,10,9,
0007929B71,2017-04-25,M,UTHSC,10,2017-07-17,83,TW,11,10,10,8,10,10,
00077E83CB,2017-01-04,M,MCW,10,2017-07-25,202,TW,15,16,15,14,14,15,
00077E9472,2016-12-26,F,MCW,10,2017-07-25,211,TW,16,16,15,14,15,16,nursing
00077E8EAC,2017-01-04,M,MCW,10,2017-07-25,202,TW,15,15,15,16,16,16,
00077E8CE9,2016-12-26,F,MCW,10,2017-07-25,211,TW,15,14,15,11,12,11,pregnant
00077E83EE,2016-10-16,M,MCW,9,2017-07-25,282,TW,19,18,18,17,18,18,
00077E912C,2016-10-18,F,MCW,9,2017-07-25,280,TW,10,10,12,14,13,11,nursing
0007A3E12C,2017-05-25,M,UTHSC,10,2017-07-27,63,TW,15,14,15,14,15,16,
00078998FA,2017-05-25,M,UTHSC,10,2017-07-27,63,TW,11,12,9,10,11,12,
